"sensorDeployID","stationID","sensorID","tsStart","tsEnd","type","status","region","photo","group","comments"
8223,11276,3161,"1623974400","1632960000","SENSORGNOME",1,"CA.MB","NULL","3",""
8224,10599,4640,"1634053500","NULL","SENSORGNOME",2,"US.FL","NULL","2",""
8225,10617,3479,"1634040000","NULL","SENSORGNOME",2,"NL.NH","NULL","1",""
8226,10618,4662,"1633689900","NULL","SENSORGNOME",2,"US.SC","NULL","1","This tower is on a utility pole with other comms equipment at the Dorchester County Career and Technology Center pointing at Beidler Forest and Four-holes Swamp"
8227,11066,4663,"1633635420","NULL","SENSORSTATION",2,"US.MA","NULL","2","30-deg: 166 yellow USB 1, 434 brown port 1  [BR]150 deg: 166 green NO USB, 434 purple port 2 [BR]270 deg: 166 white NO USB, 434 orange port 3[BR]Omni: 434 blue port 4[BR][BR]Ports[BR]434 1 brown, 2 purple, 3 orange,  4 blue[BR]166 yellow USB 1. Other 2 needs n female bu"
8229,10619,4664,"1634083200","NULL","SENSORGNOME",2,"CA.ON","NULL","9","2022-04-18. Download went well. One guy wires had come off at the rebar and another was loose. Tied them down properly and tightened them all up. RWW [BR][BR][BR]Setup on 13 October 2021, could use duct seal on actionpacker."
8230,11196,4665,"1627776000","1627779600","UNKNOWN",1,"DE.HH","NULL","1",""
8231,11196,4666,"1627862400","NULL","SENSORGNOME",2,"DE.HH","NULL","1",""
8232,10620,4667,"1630509960","NULL","SENSORSTATION",2,"GR.AT","NULL","1",""
8234,11601,1490,"1634233500","NULL","SENSORGNOME",2,"CA.NS","NULL","1",""
8235,12202,4625,"1634232240","1638385500","SENSORSTATION",1,"US.IA","NULL","2","blue faces east 90 -L1[BR]green faces west 285 -L2"
8236,10621,4668,"1634212800","NULL","SENSORSTATION",2,"US.TN","NULL","1",""
8238,11202,3972,"1634245800","NULL","SENSORSTATION",2,"CA.BC","NULL","9","Changed antenna directions to better accommodate both shorebird and overwintering songbird studies."
8239,10623,4669,"1634187600","NULL","SENSORSTATION",2,"US.CA","NULL","1","Mounted to pump enclosure. 6 element Yagis are Laird PLC1666 element tuned to 166.378 MHz and 9 element Diamond A430S10R2 Yagis tuned to 434.0 MHz[BR]Radio  freq     Height   color         bearing   SWR0[BR]1      434      9        Green/Yellow  228       1.24"
8240,12258,4673,"1634401800","NULL","SENSORSTATION",2,"CO.LG","NULL","9",""
8241,12257,1241,"1633726800","1634396400","SENSORGNOME",1,"CO.LG","NULL","9","Installed temporarily while awaiting new receiver to replace unit hit by lightening."
8242,12259,1241,"1634427000","1636135200","SENSORGNOME",1,"CO.SU","NULL","9","Guajira el Pantano"
8243,10624,4674,"1634407200","NULL","SENSORSTATION",2,"CR.GU","NULL","1",""
8244,12143,4670,"1634323200","NULL","SENSORGNOME",2,"CA.ON","NULL","9","2021-10-15. Previous Pi wasn't working so swapped out for this one."
8246,11466,4672,"1634305800","NULL","SENSORGNOME",2,"CA.ON","NULL","9","2021-04-09. Everything looked good except for extremely large files/slow download. Need to check data once uploaded.[BR][BR]2021-10-15. Previous BB was unresponsive so swapped for this Pi[BR][BR]"
8247,11629,4677,"1634310000","NULL","SENSORGNOME",2,"CA.ON","NULL","9","To-Do: Check power supply and battery. Receiver timeline suggests it's not being charged or holding a charge.[BR][BR]2022-04-09. All seem good with visit and download.[BR][BR]Note: the previous deployment here (#8211) was not present in beta when I Was modifying t"
8248,11356,427,"1634330400","1651104000","SENSORGNOME",1,"CA.ON","NULL","9","To-Do: Replace with sealed SG[BR][BR]2021-10-15. issues with previous receiver (ants) and usb hub. Swapped both."
8249,10625,4424,"1634683020","NULL","SENSORSTATION",2,"US.CO","NULL","1",""
8251,11953,4346,"1636119000","NULL","SENSORSTATION",2,"CA.ON","NULL","9","2021-10-19. Added duplicate antenna facing SW with SMArt dongle for comparison. NOTE: it wasn't functioning properly until deployment.txt was updated on 2021-11-05 hence the different start time for the deployment.[BR]"
8252,11585,4679,"1634752800","1637620200","SENSORSTATION",1,"US.OK","NULL","NULL",""
8253,10626,4680,"1634845860","NULL","SENSORSTATION",2,"US.KS","NULL","1","3 antennas per frequency, mounted on UPC2 pole to pole mount on top of utility pole in Bison corrals[BR][BR]SWR's[BR]Lotek[BR]1 - 1.07[BR]2 - 1.44[BR]3 - 1.4[BR]CTT[BR]1 - 1.44[BR]2 - 1.37[BR]3 - 1.24"
8254,11724,4658,"1629354600","1647095580","SENSORGNOME",1,"CA.ON","NULL","9","To-Do Check antenna 1 and 3. Only Antenna 2 had activity.[BR][BR]2021-10-20 - downloaded data. this station was marked as terminated. The data on this BB went back to 2021-08-19. I started deployment from that day."
8255,10627,4555,"1634817600","NULL","SENSORSTATION",2,"US.TN","NULL","1",""
8256,10628,4681,"1634911200","NULL","SENSORSTATION",2,"US.IL","NULL","NULL","2022-03-16 installed refurbished pi and fired up. Downloaded data and uploaded to Motus."
8257,10629,4682,"1635105900","NULL","SENSORGNOME",2,"US.NC","NULL","2",""
8259,11099,4327,"1635172500","NULL","SENSORSTATION",2,"US.NC","NULL","2",""
8260,11459,2912,"1635204600","NULL","SENSORGNOME",2,"US.NC","NULL","2",""
8261,11525,3195,"1635195600","NULL","SENSORGNOME",2,"US.NC","NULL","2",""
8262,11921,4678,"1628016900","NULL","SENSORSTATION",2,"US.MD","NULL","1","Upgraded the site from a SensorGnome to a Sensorstation."
8263,9806,4676,"1634554800","1641356160","SENSORSTATION",1,"CA.ON","NULL","1","Deployed 5 antennas on tower and hooked up SensorStation to marine battery. Initial goal was just to get antennas in place but we did hook up the station as well."
8264,10630,4683,"1633953600","1641686400","SENSORSTATION",1,"MX.BS","NULL","1",""
8265,10631,4684,"1633867200","1641686400","SENSORSTATION",1,"MX.BS","NULL","1",""
8266,12220,4626,"1635286560","NULL","SENSORSTATION",2,"US.IA","NULL","2","Red -166MHz -faces 295 degrees, is 249.5 inches off the ground, FunCube Pro + dongle, USB 4[BR]Yellow -166MHz -faces 90 degrees, is 199.5 inches off the ground, FunCube Pro + dongle, USB 3[BR]Green - 434MHz - faces 90 degrees, is 260 inches off the ground, CTT"
8267,11263,4685,"1635260400","NULL","SENSORSTATION",2,"US.NC","NULL","2",""
8271,10632,4686,"1635336000","NULL","SENSORSTATION",2,"US.TN","NULL","1",""
8272,11260,3008,"1635346800","NULL","SENSORGNOME",2,"US.SC","NULL","2",""
8273,10633,4655,"1635022800","NULL","SENSORSTATION",2,"KP.WN","NULL","1",""
8274,11599,4688,"1635342300","NULL","SENSORSTATION",2,"US.PA","NULL","1","Replacement sensorstation for the previous malfunctioning unit."
8275,10634,4690,"1635530400","NULL","SENSORSTATION",2,"US.ME","NULL","1","Guyed 2 section Rohn 25G, dual mode with V.2 Sensorstation.  Connected to AT&T ""Twilio"" LTE @ -63db with patch antenna.  Ping - connected; server request received; QAQC receieved.  Battery - 13.99v; rtc - 2.98v; solar 14.36v.  Solar powered with 120w panel"
8276,11729,4691,"1632528000","1637366340","SENSORGNOME",1,"CA.ON","NULL","9","2021-11-19. NBMCA report no lights on on the Pi or power cord. Sounds like this is fried again.[BR][BR]Ross swapped other Pi out."
8277,11947,4692,"1635778800","NULL","SENSORSTATION",2,"US.TX","NULL","2",""
8278,12155,4694,"1635724800","NULL","SENSORSTATION",2,"MX.BS","NULL","1",""
8279,10635,3757,"1635894000","NULL","SENSORGNOME",2,"CR.LI","NULL","1",""
8281,11265,2929,"1635951720","NULL","SENSORGNOME",2,"US.FL","NULL","1",""
8282,11530,4702,"1635883200","1652208300","SENSORGNOME",1,"CA.NB","NULL","1",""
8283,11479,4703,"1635954000","NULL","SENSORGNOME",2,"CA.ON","NULL","9","2022-04-12. All good. KGC[BR][BR]2021-11-03 Previous receiver having power supply issues (loose connection in pi?).[BR]Swapped out for this one in sealed SGT case"
8284,12007,4704,"1626652800","1634663400","SENSORGNOME",1,"CA.MB","NULL","3",""
8285,10636,4689,"1634688000","NULL","SENSORGNOME",2,"US.CA","NULL","1","Station installed with Aimee Good, Matt Ferner, Bella Mayorga and Jasmine Westbrook. "
8286,12126,4624,"1636136220","1636999800","SENSORSTATION",1,"US.IA","NULL","2","green-west 252 - L1[BR]blue-east 103.5 -L2[BR]yellow -w=east 103.5 -USB4- "
8288,12361,1150,"1636135200","NULL","SENSORGNOME",2,"US.ME","NULL","2","Redeployed sensorgnome after bringing it in for data download. Reposition and strengthened the guy wires to address leaning. Need to Verify antenna orientations and fix the antenna with a bent end beam. "
8289,10637,4706,"1636156080","NULL","SENSORSTATION",2,"US.WA","NULL","1","Small 20ft popup with three guy wires, two dollars and two batteries. Dual mode station."
8290,11618,3461,"1636384500","1650040200","SENSORGNOME",1,"CA.ON","NULL","9","2021-11-08. New cables and guy wire. Increased spacing of antennas and modified orientation a bit. [BR]Antennas from top to bottom [BR]1 - one zip tie[BR]2 - two zip ties [BR]4 - no zip ties. "
8291,10638,4707,"1636408800","NULL","SENSORGNOME",2,"CR.SJ","NULL","1",""
8292,11526,4708,"1636401600","NULL","SENSORGNOME",2,"CA.ON","NULL","9","2022-04-15. Running fine since last visit. JBS </br>[BR][BR]2021-11-08. Tower had been on the ground. Cut out section of bent mast, replaced cables and guy wires, increased spacing of antennas and changed bearings. Installed sealed SG and action packer with ho"
8293,10639,4709,"1636071000","NULL","SENSORSTATION",2,"US.CA","NULL","1","Three 166.38 MHz antennas installed. Will be activated when we obtain dongles.[BR]Dongles obtained and installed on 3/29/22."
8294,12180,4639,"1636489500","NULL","SENSORSTATION",2,"US.IA","NULL","2","blue-L1-10.3m heihgt, 90 degrees east[BR]green- L2- 10.4m height, 306 degrees west[BR]red- USB3 -9.95m height, 306 degrees west[BR]yellow USB4- 8.9m height, 90 degrees east[BR][BR]building is 22 ft tall, roof peak to edge is 24 ft"
8295,11939,4615,"1636572900","NULL","SENSORSTATION",2,"US.IA","NULL","2","blue CTT_ is east (90) and is the higher antenna -L1[BR]green CTT_is west (265) and the lower antenna -L2[BR]red (166MHz)_is west (265) and the lower antenna -USB3[BR]yellow (166MHz)_is east(90) and the upper antenna - USB4[BR]roof peak is 14 ft, mast is 10 ft tal"
8296,11916,3968,"1636573500","NULL","SENSORSTATION",2,"CA.BC","NULL","9","Changed direction of antenna in p6 because it was really noisy - fixed p6. Then p7 started being really noisy, so changed direction of that too. p7 then picking up less noise, but sill a bit coming in on live pulses window."
8298,10641,4711,"1636545600","NULL","SENSORSTATION",2,"MX.BN","NULL","1",""
8299,11240,3777,"1618704000","NULL","SENSORGNOME",2,"CA.ON","NULL","9","2021-04-18. New receiver and new 434 antennas."
8301,10642,4323,"1636142400","NULL","SENSORSTATION",2,"US.TN","NULL","1","Second receiver station for the Warner Parks project, located at the Harpeth Hills Golf Course on a 40' pole. This second station will provide east to west coverage of the southern edge of this 3100 acre city park. "
8303,10645,4715,"1636776000","NULL","SENSORSTATION",2,"US.CA","NULL","1","We are using Diamond 9 element (A430S10R2) yagi antenna for 434 MHz that currently show up in Motus as an omni, but they are not. 1 is a 9 element Yagi, tuned to 166 (Make and model?) and there are 2 5 element Yagis (PCTEL MYA1505KN) tuned to 166 MHz[BR]Mast"
8305,10646,4618,"1636897500","NULL","SENSORSTATION",2,"MX.SI","NULL","1",""
8306,10647,4716,"1635897600","NULL","SENSORSTATION",2,"US.MI","NULL","2",""
8307,11946,4717,"1636734900","NULL","SENSORSTATION",2,"US.TX","NULL","2","This is a replacement CTT station for the previous CTT station at this site, which ceased working"
8309,12126,4624,"1637001480","NULL","SENSORSTATION",2,"US.IA","NULL","2","green-west 252 - L1[BR]blue-east 103.5 -L2[BR]yellow - west 252 -USB4, height =6.24 m[BR]red -east 103.5 -usb3, height =5.28m"
8310,10643,4719,"1637020800","NULL","SENSORSTATION",2,"US.CA","NULL","1","We are using Diamond 9 element (A430S10R2)yagi antenna for 434 MHz that currently show up in Motus as an omni, but they are not. 5 element yagis tuned to 166 MHz are PCTEL? MYA1505KN?[BR]Mast    Order (top to bottom)    Port     Color          SWR[BR]A       1"
8316,12169,3979,"1636572720","NULL","SENSORSTATION",2,"US.OR","NULL","1","Dual mode station. Collocation to maintenance shop. Connected on wifi with power outlet."
8319,12196,4191,"1633784400","1637067600","SENSORGNOME",1,"US.MN","NULL","1",""
8320,11940,4198,"1633784400","1637067600","SENSORGNOME",1,"US.MN","NULL","1",""
8321,12001,4261,"1633784400","1637067600","SENSORGNOME",1,"US.WI","NULL","1",""
8322,12134,4195,"1633438800","1637067600","SENSORGNOME",1,"US.WI","NULL","1",""
8323,12218,4192,"1633784400","1637067600","SENSORGNOME",1,"US.MN","NULL","1",""
8324,12251,4193,"1633784400","1637067600","SENSORGNOME",1,"US.MN","NULL","1",""
8325,10648,4720,"1637177340","NULL","SENSORGNOME",2,"US.WV","NULL","1",""
8326,12168,4721,"1636665300","NULL","SENSORSTATION",2,"US.OR","NULL","1","Installed a poop up 20' mast with two 100 watt solars and two 60amph batteries. May need stronger batteries down the road but time will tell. Also modem service not working. Need manual downloads or to install a verizon mifi."
8327,10644,4722,"1636502400","NULL","SENSORSTATION",2,"US.CA","NULL","1","We are using Diamond  (A430S10R2) 9 element yagi antenna for 434 MHz that currently show up in Motus as an omni, but they are not. 6 element yagis are Maple Leaf or Laird (model?)[BR]Corner    Order (top to bottom    Port     Color      SWR[BR]NE        1     "
8328,10649,4723,"1637211600","NULL","SENSORSTATION",2,"US.CA","NULL","1","We are using Diamond 9 element yagi antenna for 434 MHz that currently show up in Motus as an omni, but they are not. 5 element yagis tuned to 166 MHz are PCTEL MYA1505KN[BR]Order (top to bottom)    Port     Color          SWR[BR]1                        L5   "
8330,11585,4731,"1634752800","NULL","SENSORSTATION",2,"US.OK","NULL","NULL",""
8331,11626,4744,"1626447480","NULL","SENSORSTATION",2,"US.PA","NULL","1",""
8332,11600,4747,"1626466500","NULL","SENSORSTATION",2,"US.PA","NULL","1",""
8333,10650,4617,"1633737600","NULL","SENSORSTATION",2,"MX.SI","NULL","1","Located in Sea Turtle camp at Ceuta Bay. 50 meters from the sea."
8334,10651,4755,"1637884800","NULL","SENSORSTATION",2,"CR.GU","NULL","1",""
8335,10652,4756,"1637884800","NULL","SENSORSTATION",2,"CA.ON","NULL","9",""
8336,12202,4625,"1638385800","NULL","SENSORSTATION",2,"US.IA","NULL","2","blue faces east 90 -L1, 9.5m[BR]green faces west 285 -L2, 9.4m[BR]red faces east 90, 9.3m, USB3[BR]yellow faces west 285, 8.5m, USB4[BR][BR]5/12/22 - 166MHz antennas (red and yellow) are very noisy and I'm unable to determine the source of the noise. So I disconnect"
8338,10654,4545,"1638503340","NULL","SENSORSTATION",2,"US.IN","NULL","1",""
8339,11349,4757,"1638720000","1645807620","SENSORGNOME",1,"US.SC","NULL","1",""
8340,10655,4754,"1638273600","NULL","SENSORSTATION",2,"US.CA","NULL","1","Mounted to pump enclosure. Three masts attached to fence posts. One 5 element butt mount (PCTEL MYA1505KN) and 2 9 element center mounted yagis (manufacturer and model? Maple leaf?) tuned to 166.378 MHz and 9 element Diamond A430S10R2 Yagis tuned to 434.0 "
8341,10656,4749,"1638662400","NULL","SENSORSTATION",2,"US.CA","NULL","1","Mounted to peak of barn. 5 element Yagis are PCTEL MYA1505KN tuned to 166.378 MHz and 9 element Diamond A430S10R2 Yagis tuned to 434.0 MHz[BR]Need to fix the fundongle plug numbers (at deployment, only 434 in place)[BR]Mast    Radio  freq     Height   color   "
8342,10657,4751,"1638489600","NULL","SENSORSTATION",2,"US.CA","NULL","1","Mounted to fire tower structure. No 166 antennas at this point. 9 element Diamond A430S10R2 Yagis tuned to 434.0 MHz[BR]Side  Radio  freq     Height   color         bearing   SWR0[BR]N     434             33.5      Red          348[BR]W     434             33.5 "
8343,10658,4750,"1638576000","NULL","SENSORSTATION",2,"US.CA","NULL","1","Mounted to Peak of North side of Southern barn (with office). No antennas tuned to 166.378 MHz due to uncertain strenght of strut. 9 element Diamond A430S10R2 Yagis tuned to 434.0 MHz[BR]Radio  freq     Height   color         bearing   SWR0[BR]434             "
8344,10622,4758,"1621468800","NULL","SENSORSTATION",2,"US.TN","NULL","1",""
8345,10659,4752,"1638756000","NULL","SENSORSTATION",2,"US.CA","NULL","1","Mounted to old triangular radio tower next to office. 5 element Yagis are PCTEL MYA1505KN tuned to 166 MHz and 9 element Diamond A430S10R2 Yagis tuned to 434.0 MHz[BR]Radio  freq     Height   color         bearing   SWR0[BR]434             11.2     Red        "
8347,12242,4179,"1607455920","1638454920","SENSORGNOME",1,"CA.NS","NULL","1",""
8349,12242,447,"1638454920","1638544920","SENSORGNOME",1,"CA.NS","NULL","1","test"
8350,12242,447,"1638544920","1650981600","SENSORGNOME",1,"CA.NS","NULL","1","Notified that tower had fallen down on weeks prior to station termination"
8351,11867,4265,"1628784000","NULL","SENSORGNOME",2,"CA.QC","NULL","3",""
8352,12216,4759,"1626883200","NULL","SENSORSTATION",2,"CA.QC","NULL","3",""
8353,10653,4410,"1639080840","NULL","SENSORSTATION",2,"US.TX","NULL","1",""
8354,11198,3852,"1639508400","1643997600","SENSORGNOME",1,"CA.BC","NULL","9","Replaced previous BBK recv with RPI recv so ECCC staff can check this station via wifi. Station wifi was left on and should be accessible from outside the building. Note, there was a rush to install this recv so someone should double-check the antenna numb"
8358,11432,3906,"1633101900","NULL","SENSORSTATION",2,"US.PA","NULL","1",""
8359,12386,4258,"1614731700","NULL","SENSORSTATION",2,"US.CA","NULL","1",""
8360,12374,4760,"1639665600","NULL","SENSORSTATION",2,"US.MO","NULL","1","Port # USB 1 - 166.38 south color coded brown[BR]Port # USB 2 - 166.38 north color coded purple[BR]Port # USB 3 - 166.38 west color coded blue[BR]Port # USB 4 - 166.38 east color coded green[BR]Port # L1 - 434 west color coded red[BR]Port # L2 - 434 east color coded"
8364,11078,3360,"1464024960","1537606800","SENSORGNOME",1,"CA.NS","NULL","NULL",""
8365,12378,4761,"1639764000","NULL","SENSORSTATION",2,"GT.ES","NULL","1",""
8366,11444,4574,"1639506600","NULL","SENSORSTATION",2,"US.PA","NULL","1","State Police Tower. Need climbers for antennas. "
8367,10207,4568,"1639668600","NULL","SENSORSTATION",2,"US.NJ","NULL","1",""
8368,12387,4693,"1639782840","NULL","SENSORSTATION",2,"US.CA","NULL","1",""
8369,12388,4578,"1640865600","NULL","SENSORSTATION",2,"","NULL","1","Adjustments to antenna 1 (inclination, now horizontal),[BR]antenna 3 (inclination, now -5Deg), and [BR]antenna 4 (inclination, now + 5Deg)"
8371,10084,3366,"1627745340","NULL","SENSORGNOME",2,"NO.VF","NULL","1","NULL"
8372,10268,4313,"1640746080","NULL","SENSORSTATION",2,"US.MS","NULL","1","Antennas deployed on top of grain bin.  Roughly facing east/west. CTT SensorStation.  Located approximately 1 mile from the closest field site. "
8373,12416,4519,"1640869920","NULL","SENSORSTATION",2,"US.MO","NULL","2","Deployed with radios 25250 and 25246 originally from College Mound station. Network signal very good (-59). "
8374,12417,4566,"1641234600","NULL","SENSORSTATION",2,"US.PA","NULL","1","Swapped in a new CTT SensorStation board because of connectivity issues with the modem on the old board."
8375,10502,4295,"1626480000","1626566400","SENSORSTATION",1,"US.RI","NULL","8","Four circularly polarized 7-element Yagis (SAM-470, 11 dBi) and one omni (A433O5, 5 dBi) on mast on turbine #1 at Block Island Wind Farm on SW corner of platform"
8377,12418,4766,"1633852800","NULL","SENSORGNOME",2,"US.SC","NULL","1",""
8379,12419,4676,"1641442980","NULL","SENSORSTATION",2,"US.FL","NULL","1","Note: need to change this start time to 2021-10-18 once the Test station is deleted. -- JBS.[BR][BR]Second deployment with correct location information entered. Antenna check needed - field noted port 2 Funcube 434MHz (and was able to enter that config. on pre"
8380,10887,4767,"1639094400","NULL","SENSORSTATION",2,"US.TX","NULL","2",""
8381,10442,2591,"NULL","NULL","SENSORGNOME",0,"CA.QC","NULL","3",""
8383,12421,4763,"1640476800","NULL","SENSORGNOME",2,"US.CA","NULL","1","On residential two story house about 1 mile from east bay shore."
8385,10889,4768,"1641909600","NULL","SENSORSTATION",2,"US.TX","NULL","2",""
8386,10960,4769,"1641916800","NULL","SENSORSTATION",2,"US.TX","NULL","2",""
8387,10600,2614,"1642187760","NULL","SENSORGNOME",2,"US.MT","NULL","1","Redeployed same station for two lotek antennas, but swapped usb 1 and 2 by mistake, added solar panel and fixed coaxial cable."
8389,12425,4773,"1621468800","NULL","SENSORSTATION",2,"NULL","NULL","1",""
8390,12426,4774,"1643328000","NULL","SENSORSTATION",2,"NULL","NULL","1",""
8391,12427,4775,"1565465400","1634342400","LOTEKSRX800D",1,"NULL","NULL","1",""
8392,12428,4776,"1567516200","1610323200","LOTEKSRX800D",1,"NULL","NULL","1",""
8393,12427,4775,"1637452800","1649066400","LOTEKSRX800D",1,"NULL","NULL","1",""
8394,12428,4776,"NULL","NULL","LOTEKSRX800D",0,"NULL","NULL","1",""
8395,12429,4777,"1631664000","NULL","SENSORSTATION",2,"","NULL","1",""
8396,10248,3800,"1642714200","NULL","SENSORGNOME",2,"CA.BC","NULL","3",""
8397,12430,4684,"1641923040","NULL","SENSORSTATION",2,"MX.BN","NULL","1",""
8398,12431,4778,"1642642200","NULL","SENSORSTATION",2,"US.CA","NULL","1","Initial deployment with three 434 MHz antennas and three 166.38 MHz antennas. 166 MHz antennas are not receiving because we do not have dongles. The three 434 MHz antennas are 7-element; this option not available in the drop-down menu."
8399,12432,4779,"1629404940","1636233660","SENSORGNOME",1,"US.NH","NULL","1",""
8400,12433,3326,"1629331200","1635379200","SENSORGNOME",1,"US.NH","NULL","1",""
8407,12434,4255,"1643656500","NULL","SENSORSTATION",2,"US.NV","NULL","2",""
8408,10076,3704,"1570147200","1570233540","SENSORGNOME",1,"CA.ON","NULL","1","Test deployment at Birds Canada, following use of receiver at Western University."
8409,12435,4780,"1637094600","1637094900","SENSORSTATION",1,"US.PA","NULL","1",""
8410,12435,4780,"1637095500","NULL","SENSORSTATION",2,"US.PA","NULL","1",""
8412,12446,4740,"1644514020","NULL","SENSORSTATION",2,"MX.BN","NULL","1",""
8413,12447,4539,"1645817220","NULL","SENSORSTATION",2,"US.WI","NULL","2","SensorStation inside garage plugged in via 12 v adaptor. Antenna mast is on west side of garage and includes four 166 Mhz and three 434 MHz antenna"
8414,11198,3852,"1643997600","1644429600","SENSORGNOME",1,"CA.BC","NULL","9","Receiver moved to outside of building, antenna ports swapped in the process"
8415,11198,3852,"1644429600","NULL","SENSORGNOME",2,"CA.BC","NULL","9","Antenna ports corrected to original setup"
8416,11590,4437,"1644339660","NULL","SENSORSTATION",2,"US.TX","NULL","2","deployed on an old power pole"
8417,12448,4797,"1644618300","NULL","SENSORSTATION",2,"US.NV","NULL","2",""
8418,12449,3224,"1644796800","NULL","SENSORGNOME",2,"CA.AB","NULL","1",""
8419,11358,2037,"1645041600","1645045200","SENSORGNOME",1,"US.FL","NULL","1",""
8420,11523,2037,"1645131600","NULL","SENSORGNOME",2,"US.FL","NULL","1",""
8422,12451,4683,"1645891200","1648238880","SENSORSTATION",1,"MX.BN","NULL","1",""
8423,12453,4800,"1645401600","NULL","SENSORSTATION",2,"US.NV","NULL","2","Antenna arrays are mounted to the top of equipment storage building at the Refuge headquarters."
8424,12454,4801,"1645552020","NULL","SENSORSTATION",2,"US.NV","NULL","2","Antenna array is attached to the roof of the equipment storage building south of the maintenance shop."
8425,12455,4753,"1645196400","NULL","SENSORSTATION",2,"US.CA","NULL","1",""
8429,12456,4802,"1645488000","NULL","SENSORSTATION",2,"US.TX","NULL","1",""
8430,11349,4803,"1645807620","NULL","SENSORGNOME",2,"US.SC","NULL","1",""
8431,10908,4246,"1642636800","NULL","SENSORGNOME",2,"PY.AS","NULL","1",""
8432,12457,4805,"1645747200","NULL","SENSORSTATION",2,"US.FL","NULL","NULL",""
8433,12436,4782,"1646092680","NULL","SENSORSTATION",2,"CA.BC","NULL","1","Initial Set-up"
8435,9852,4806,"1646150400","NULL","SENSORSTATION",2,"US.TX","NULL","2",""
8436,12458,4619,"1643691780","1646092800","SENSORSTATION",1,"MX.SI","NULL","1",""
8437,12458,4619,"1646283780","NULL","SENSORSTATION",2,"MX.SI","NULL","1",""
8438,12459,4807,"1646247600","NULL","SENSORSTATION",2,"US.CA","NULL","1",""
8439,12460,4738,"1645810620","1645920000","SENSORSTATION",1,"MX.BN","NULL","1",""
8440,12461,4808,"1637611200","NULL","SENSORSTATION",2,"US.NC","NULL","1",""
8441,12443,4783,"1646178480","NULL","SENSORSTATION",2,"CA.BC","NULL","1","Initial set-up"
8442,12437,4785,"1646262120","NULL","SENSORSTATION",2,"CA.BC","NULL","1","Initial Set-up"
8443,12438,4788,"1646345940","NULL","SENSORSTATION",2,"CA.BC","NULL","1","Initial Set-up.[BR]Pole strapped to side of building. "
8444,12441,4787,"1646430480","NULL","SENSORSTATION",2,"CA.BC","NULL","1","Initial Set-up. Non-penetrating roof mount with bricks and bracketed to parapet wall on roof."
8445,12462,4809,"1646604000","1646609040","SENSORGNOME",1,"JM.WE","NULL","1","Test Deployment"
8446,12440,4786,"1646603880","NULL","SENSORSTATION",2,"CA.BC","NULL","1","Initial setup, mounted on small existing tripod on roof of school"
8447,12439,4795,"1646686020","NULL","SENSORSTATION",2,"CA.BC","NULL","1","Initial setup, on old RC airstrip above house"
8448,11247,3792,"1625616000","1646420100","SENSORGNOME",1,"CA.NS","NULL","3","Sensorgnome was flooded and everything was frozen in ice"
8449,12463,4569,"1646686800","1646854740","SENSORSTATION",1,"US.DE","NULL","1",""
8450,11091,1347,"1605457800","1621256400","SENSORGNOME",1,"CA.NS","NULL","1",""
8452,12464,4813,"1646738400","1651244400","SENSORGNOME",1,"JM.SE","NULL","1","10ft Rebar Post "
8453,12465,4814,"1646739000","1651244400","SENSORGNOME",1,"JM.SE","NULL","1",""
8454,12468,4825,"1646837220","NULL","SENSORSTATION",2,"US.NC","NULL","1",""
8455,12466,4826,"1646758860","NULL","SENSORGNOME",2,"US.FL","NULL","1",""
8456,12469,4829,"1646686800","NULL","SENSORSTATION",2,"US.DE","NULL","2",""
8457,12445,4794,"1646862900","NULL","SENSORSTATION",2,"CA.BC","NULL","1","Initial setup, behind old aircraft hangar"
8458,12444,4791,"1646955900","NULL","SENSORSTATION",2,"CA.BC","NULL","1","Initial setup"
8460,12470,4820,"1646737200","1651244400","SENSORGNOME",1,"JM.SE","NULL","1",""
8461,12471,4819,"1646737200","1650731400","SENSORGNOME",1,"JM.SE","NULL","1",""
8462,12472,4818,"1646737200","1651244400","SENSORGNOME",1,"JM.SE","NULL","1",""
8463,12473,4822,"1646737200","1651244400","SENSORGNOME",1,"JM.SE","NULL","1",""
8464,12474,4821,"1646737200","1651244400","SENSORGNOME",1,"JM.SE","NULL","1",""
8465,12475,4816,"1646737200","1651244400","SENSORGNOME",1,"JM.SE","NULL","1",""
8466,12476,4817,"1646737200","1650145500","SENSORGNOME",1,"JM.SE","NULL","1",""
8467,12477,4815,"1646737200","1648048440","SENSORGNOME",1,"JM.SE","NULL","1",""
8468,12478,4809,"1646737200","1651244400","SENSORGNOME",1,"JM.SE","NULL","1",""
8469,12479,4835,"1647215400","1648493280","SENSORGNOME",1,"CR.CA","NULL","1","Temporary antenna to detect Golden-winged Warblers."
8470,12480,4837,"1647104400","1651244400","SENSORGNOME",1,"JM.SE","NULL","1",""
8471,12482,4838,"1647104400","1647364440","SENSORGNOME",1,"JM.SE","NULL","1",""
8472,12484,4839,"1647104400","1651244400","SENSORGNOME",1,"JM.SE","NULL","1",""
8473,12485,4840,"1647104400","1647383400","SENSORGNOME",1,"JM.SE","NULL","1",""
8474,12486,4841,"1647104400","1651244400","SENSORGNOME",1,"JM.SE","NULL","1",""
8475,12481,4842,"1647104400","1650493860","SENSORGNOME",1,"JM.SE","NULL","1",""
